ort_id;Ortschaft;str_id;Strasse
1668;Neubrandenburg;1307110701504;Otto-Lilienthal-Straße
1668;Neubrandenburg;1307110701507;Otto-Reinhardt-Weg
1668;Neubrandenburg;1307110701506;Otto-von-Guericke-Straße
1668;Neubrandenburg;1307110701601;Paradieswiese
1668;Neubrandenburg;1307110701611;Parkstraße
1668;Neubrandenburg;1307110701602;Pasewalker Straße
1668;Neubrandenburg;1307110701610;Passage
1668;Neubrandenburg;1307110701616;Paul-Abraham-Weg
1668;Neubrandenburg;1307110701617;Paul-Dessau-Straße
1668;Neubrandenburg;1307110701618;Paul-Hindemith-Straße
1668;Neubrandenburg;1307110701620;Paul-Klee-Straße
1668;Neubrandenburg;1307110701622;Paul-Lincke-Straße
1668;Neubrandenburg;1307110701603;Pawlowstraße
1668;Neubrandenburg;1307110701619;Peter-Cornelius-Straße
1668;Neubrandenburg;1307110701623;Peter-Tschaikowski-Straße
1668;Neubrandenburg;1307110701604;Petrosawodsker Straße
1668;Neubrandenburg;1307110701605;Pfaffenstraße
1668;Neubrandenburg;1307110701606;Philipp-Müller-Straße
1668;Neubrandenburg;1307110701621;Philipp-Otto-Runge-Straße
1668;Neubrandenburg;1307110701615;Platanenstraße
1668;Neubrandenburg;1307110701628;Polabenweg
1668;Neubrandenburg;1307110701607;Ponyweg
1668;Neubrandenburg;1307110701608;Poststraße
1668;Neubrandenburg;1307110701609;Prenzlauer Straße
1668;Neubrandenburg;1307110701625;Primelweg
1668;Neubrandenburg;1307110701624;Pucciniweg
1668;Neubrandenburg;1307110701612;Quarzstraße
1668;Neubrandenburg;1307110701735;Radegaststraße
1668;Neubrandenburg;1307110701733;Ranenstraße
1668;Neubrandenburg;1307110701703;Rasgrader Straße
1668;Neubrandenburg;1307110701702;Ravensburgstraße
1668;Neubrandenburg;1307110701734;Redarierstraße
1668;Neubrandenburg;1307110701704;Reitbahnweg
1668;Neubrandenburg;1307110701705;Rethrastraße
1668;Neubrandenburg;1307110701706;Reusenort
1668;Neubrandenburg;1307110701707;Richard-Wagner-Straße
1668;Neubrandenburg;1307110701727;Ringelblumenstraße
1668;Neubrandenburg;1307110701708;Robert-Blum-Straße
1668;Neubrandenburg;1307110701709;Robert-Koch-Straße
1668;Neubrandenburg;1307110701724;Robinienstraße
1668;Neubrandenburg;1307110701712;Rogaer Weg
1668;Neubrandenburg;1307110701711;Röntgenstraße
1668;Neubrandenburg;1307110701717;Rosenstraße
1668;Neubrandenburg;1307110701728;Rosmarinweg
1668;Neubrandenburg;1307110701729;Rossinistraße
1668;Neubrandenburg;1307110701719;Rossower Straße
1668;Neubrandenburg;1307110701720;Rostocker Straße
1668;Neubrandenburg;1307110701725;Rotbuchenring
1668;Neubrandenburg;1307110701726;Rotdornstraße
1668;Neubrandenburg;1307110701723;Rubinweg
1668;Neubrandenburg;1307110701721;Rudolf-Virchow-Straße
1668;Neubrandenburg;1307110701722;Rühlower Straße
1668;Neubrandenburg;1307110701844;Sadelkower Straße
1668;Neubrandenburg;1307110701803;Salamanderweg
1668;Neubrandenburg;1307110701842;Salbeistraße
1668;Neubrandenburg;1307110701804;Salower Weg
1668;Neubrandenburg;1307110700408;Salvador-Allende-Straße
1668;Neubrandenburg;1307110701849;Sanddornweg
1668;Neubrandenburg;1307110701805;Sandkrugweg
1668;Neubrandenburg;1307110701819;Sankt Georg
1668;Neubrandenburg;1307110701827;Saphirweg
1668;Neubrandenburg;1307110701806;Sattelplatz
1668;Neubrandenburg;1307110701843;Schafgarbenweg
1668;Neubrandenburg;1307110701824;Schieferstraße
1668;Neubrandenburg;1307110701808;Schillerstraße
1668;Neubrandenburg;1307110701837;Schimmelweg
1668;Neubrandenburg;1307110701809;Schulstraße
1668;Neubrandenburg;1307110701810;Schwedenstraße
1668;Neubrandenburg;1307110702206;Seelenbinderstraße
1668;Neubrandenburg;1307110701811;Seestraße
1668;Neubrandenburg;1307110701812;Semmelweisstraße
1668;Neubrandenburg;1307110701847;Siedlerweg
1668;Neubrandenburg;1307110701826;Smaragdenweg
1668;Neubrandenburg;1307110701839;Smetanastraße
1668;Neubrandenburg;1307110701814;Sonnenkamp
1668;Neubrandenburg;1307110701815;Sonnenstraße
1668;Neubrandenburg;1307110701840;Sophia-Westenholz-Weg
1668;Neubrandenburg;1307110701816;Speicherstraße
1668;Neubrandenburg;1307110701817;Sperlingstraße
1668;Neubrandenburg;1307110701818;Sponholzer Straße
1668;Neubrandenburg;1307110701820;Stargarder Straße
1668;Neubrandenburg;1307110701821;Stargarder Tor
1668;Neubrandenburg;1307110701822;Stavener Straße
1668;Neubrandenburg;1307110701830;Stavenhagener Straße
1668;Neubrandenburg;1307110701825;Steigerweg
1668;Neubrandenburg;1307110701841;Steinmarderweg
1668;Neubrandenburg;1307110701823;Steinstraße
1668;Neubrandenburg;1307110701832;Stralsunder Straße
1668;Neubrandenburg;1307110701833;Straußstraße
1668;Neubrandenburg;1307110701834;Südbahnhof
1668;Neubrandenburg;1307110701835;Südbahnstraße
1668;Neubrandenburg;1307110701836;Südstraße
1668;Neubrandenburg;1307110701848;Svantevitstraße
1668;Neubrandenburg;1307110701901;Tannenkrug
1668;Neubrandenburg;1307110701902;Tannenweg
1668;Neubrandenburg;1307110701903;Templiner Straße
1668;Neubrandenburg;1307110701904;Tibujewstraße
1668;Neubrandenburg;1307110701905;Tilly-Schanzen-Straße
1668;Neubrandenburg;1307110701918;Tollenserstraße
1668;Neubrandenburg;1307110701907;Torfsteg
1668;Neubrandenburg;1307110701908;Traberallee
1668;Neubrandenburg;1307110701912;Travertinstraße
1668;Neubrandenburg;1307110701909;Treptower Straße
1668;Neubrandenburg;1307110701910;Trockener Weg
1668;Neubrandenburg;1307110701916;Tulpenweg
1668;Neubrandenburg;1307110701914;Türkisstraße
1668;Neubrandenburg;1307110701911;Turmstraße
1668;Neubrandenburg;1307110702006;Ückeritzer Straße
1668;Neubrandenburg;1307110702008;Ulmenring
1668;Neubrandenburg;1307110702001;Unkel-Bräsig-Straße
1668;Neubrandenburg;1307110702002;Uns Hüsung
1668;Neubrandenburg;1307110702003;Unterer Bierweg
1668;Neubrandenburg;1307110702004;Uranweg
1668;Neubrandenburg;1307110702005;Usedomer Straße
1668;Neubrandenburg;1307110702104;Veilchenweg
1668;Neubrandenburg;1307110702105;Verdiring
1668;Neubrandenburg;1307110702101;Villejuifer Straße
1668;Neubrandenburg;1307110702106;Vivaldistraße
1668;Neubrandenburg;1307110702102;Vorderste Straße
1668;Neubrandenburg;1307110702103;Voßstraße
1668;Neubrandenburg;1307110702201;Waagestraße
1668;Neubrandenburg;1307110702236;Waldmeisterweg
1668;Neubrandenburg;1307110702235;Walter-Gotsmann-Weg
1668;Neubrandenburg;1307110702234;Walter-Karbe-Weg
1668;Neubrandenburg;1307110702227;Walwanusstraße
1668;Neubrandenburg;1307110702202;Warliner Straße
1668;Neubrandenburg;1307110702237;Warnowerstraße
1668;Neubrandenburg;1307110702203;Wartlaustraße
1668;Neubrandenburg;1307110700112;Weg am Hang
1668;Neubrandenburg;1307110702204;Weidegang
1668;Neubrandenburg;1307110702233;Weidenweg
1668;Neubrandenburg;1307110702232;Weißdornweg
1668;Neubrandenburg;1307110702205;Weitiner Straße
1668;Neubrandenburg;1307110702238;Werner-Baier-Straße
1668;Neubrandenburg;1307110702228;Werner-von-Siemens-Straße
1668;Neubrandenburg;1307110702231;Wielandstraße
1668;Neubrandenburg;1307110702208;Wieselweg
1668;Neubrandenburg;1307110702209;Wiesenstraße
1668;Neubrandenburg;1307110702211;Wilhelm-Ahlers-Straße
1668;Neubrandenburg;1307110702229;Wilhelm-Külz-Straße
1668;Neubrandenburg;1307110702213;Willi-Bredel-Straße
1668;Neubrandenburg;1307110702214;Windbergsweg
1668;Neubrandenburg;1307110702215;Wismutstraße
1668;Neubrandenburg;1307110702217;Woggersiner Straße
1668;Neubrandenburg;1307110702220;Woldegker Straße
1668;Neubrandenburg;1307110702222;Wolfswinkelstraße
1668;Neubrandenburg;1307110702223;Wolgaster Straße
1668;Neubrandenburg;1307110702224;Wollingstraße
1668;Neubrandenburg;1307110702225;Wulkenziner Straße
1668;Neubrandenburg;1307110702309;Zanderstraße
1668;Neubrandenburg;1307110702301;Zehdenicker Straße
1668;Neubrandenburg;1307110702302;Ziegelbergstraße
1668;Neubrandenburg;1307110702315;Zinnowitzer Straße
1668;Neubrandenburg;1307110702304;Ziolkowskistraße
